codigo;razao;fantasia;cidade;vendedor;estatus;semana;rota
12345;MERCADO EBENEZER LTDA;MERCADO EBENEZER;JACUTINGA;46;ATIVO;QUA;554
12346;EMPORIO DO CHURRASCO LTDA;BROTHER'S EMPORIO DO CHURRASC;EXTREMA;40;ATIVO;QUA;402
12348;58.246.312 LUAN DESTEFANO MORAIS;LUAN DESTEFANO MORAIS;JACUTINGA;48;ATIVO;SEG;552
12349;FLAVIA MORAIS DA TORRES SILVA LTDA;REAL DA ECONOMIA;JACUTINGA;48;ATIVO;SEG;551
12351;57.495.955 WESBLEN SILVA ROCHA;WESBLEN SILVA ROCHA;EXTREMA;40;ATIVO;SEG;411
12352;57.255.446 MAURO ABRAO PEREIRA;MAURO ABRAO PEREIRA;ITAPEVA;42;ATIVO;TER;501
12353;58.266.013 VALERIA APARECIDA DE ARAUJO;VALERIA APARECIDA DE ARAUJO;INCONFIDENTES;46;ATIVO;TER;451
12354;WILSON FILIPE GODOI;WILSON FILIPE FUNCIONARIO;JACUTINGA;48;ATIVO;QUA;553
12357;SORVETERIA MACHADO & HOMEM LTDA;SORVETERIA PALETITAS;CAMANDUCAIA;42;ATIVO;QUI;301
12358;57.357.088 VITOR HUGO CARVALHO DO AMARAL;VITOR HUGO CARVALHO DO AMARAL;EXTREMA;40;ATIVO;QUI;400
12360;57.962.182 MARIA LUCIA DE CASTILHO;EMPORIO TERRA DAS CACHOEIRAS;BUENO BRANDAO;46;ATIVO;SEG;251
12362;58.235.629 VIVIANE PAULA DE OLIVEIRA;RAIZES GASTRONOMICAS;CAMANDUCAIA;42;ATIVO;QUA;302
12364;ANDERY ABATE CALCADOS E CONFECCOES LTDA;VIA MIA;POUSO ALEGRE;10;ATIVO;CLIENTE LIGA;1
12366;57.229.101 MARIA DO CARMO DA SILVA REZENDE;MARIA DO CARMO DA SILVA;BORDA DA MATA;35;ATIVO;QUA;801
12367;58.374.063 NAIR DE OLIVEIRA RODRIGUES;NAIR DE OLIVEIRA RODRIGUES;JACUTINGA;48;ATIVO;QUA;556
12368;SUPERMERCADO RIO BRANCO CAMANDUCAIA LTDA;SUPERMERCADO AVENIDA;CAMBUI;14;ATIVO;TER;107
12373;50.581.949 OTAVIO MARQUES;OTAVIO MARQUES;JACUTINGA;48;ATIVO;QUA;553
12374;52.847.024 SARAH LARIDO DAINEZI;SARAH LARIDO DAINEZI;JACUTINGA;48;ATIVO;QUA;553
12375;TRUCKVAN INDUSTRIA E COMERCIO LTDA;TRUCKVAN;GUARULHOS;10;ATIVO;CLIENTE LIGA;1
12376;OTAVIO DA SILVA MELO;OTAVIO FUNCIONARIO;CAMBUI;10;ATIVO;CLIENTE LIGA;2
12377;58.228.204 SERGIO DE PAULA SOUSA;SERGIO DE PAULA SOUSA;EXTREMA;40;ATIVO;QUA;402
12386;GR SA SERVICOS E ALIMENTOS LTDA;C949-FORCE LINE;BELO HORIZONTE;14;ATIVO;QUI;410
12387;57.524.273 AMANDA FAUSTINA VALENTINO;AMANDA FAUSTINA VALENTINO;BUENO BRANDAO;46;ATIVO;SEG;251
12389;50.957.724 ALAN RODRIGUES MENDES;ALAN RODRIGUES MENDES;ITAPEVA;42;ATIVO;TER;501
12390;GABRIEL DA CUNHA RODRIGUES;GABRIEL DA CUNHA RODRIGUES;CAMANDUCAIA;42;ATIVO;QUA;302
12391;58.716.901 JOYCE DE CASSIA SILVA ALMEIDA;;INCONFIDENTES;46;ATIVO;TER;451
12393;58.672.233 NILZA MARIA DE CASTRO OLIVEIRA;NILZA MARIA DE CASTRO;BUENO BRANDAO;46;ATIVO;SEG;251
12394;MONTANHES CLUBE;MONTANHES CLUBE;OURO FINO;45;ATIVO;TER;702
12395;55.124.405 PEDRO IAN VEIGA;LOJAO KIT BARATO LOJA 4;MUNHOZ;13;ATIVO;TER;651
12397;VALERIA PEREIRA BRANDAO LTDA;COMPRE SE BEM;BOM REPOUSO;13;ATIVO;SEG;150
12400;TAIS DO CARMO DE AZEVEDO ADEGA;ROGERIO ADEGA;CAMBUI;33;ATIVO;TER;102
12401;ESTHER REAL COMERCIO LTDA;ESTHER REAL;ITAPEVA;42;ATIVO;TER;501
12402;51.295.879 FAGNER COUTINHO JULIO;ACAI ZEIRAO CREPE SHOP;MONTE SIAO;48;ATIVO;TER;600
12403;ADEGA 33 MG LTDA;PESQUEIRO E REST BEM TE VI;EXTREMA;35;ATIVO;TER;852
12405;58.807.433 ANESIO SOARES;ANESIO SOARES;OURO FINO;45;ATIVO;QUI;704
12406;FRANCISCA JARDANIA SIMAO COSTA 03301890695;FRANCISCA JARDANIA SIMAO;OURO FINO;45;ATIVO;QUI;704
12407;58.808.204 ENZO BENJAMIN EBENEZER LIMA;ENZO BENJAMIN EBENEZER LIMA;BUENO BRANDAO;46;ATIVO;SEG;251
12408;JR.ENZOMAX COMERCIO LTDA;JR DISTRIBUIDORA;JACUTINGA;48;ATIVO;SEG;552
12409;MAMMA MIA PADARIA E CONFEITARIA LTDA;MAMMA MIA PADARIA;BOM REPOUSO;13;ATIVO;SEG;150
12410;ELLECE VAREJO DE ALIMENTOS LTDA;ELLECE VAREJO DE ALIMENTOS;EXTREMA;14;ATIVO;QUI;410
12411;NILTON RASTELLI;NILTON RASTELLI;OURO FINO;45;ATIVO;QUA;703
12412;DELICIAS DI MINAS LTDA;DELICIAS DI MINAS;CAMANDUCAIA;42;ATIVO;QUA;302
12414;SAMUEL LUIS OLIVEIRA SILVA COMERCIO DE ALIMENTOS E BEBIDAS;ADEGA TREVO;EXTREMA;40;ATIVO;SEX;309
12415;59.052.120 ALIANDRA DONISETE DE LIMA;ALIANDRA DONISETE DE LIMA;BUENO BRANDAO;46;ATIVO;SEG;251
12416;MIRIAN DE SOUZA CARVALHO SIQUEIRA;BIG SHOPPING;JACUTINGA;48;ATIVO;SEG;551
12417;SABOR ALTO DA MANTIQUEIRA LTDA;SABOR ALTO DA MANTIQUEIRA;CAMANDUCAIA;35;ATIVO;SEG;304
12419;57.523.713 IGOR ROBERTO DA SILVA;;INCONFIDENTES;46;ATIVO;TER;451
12420;54.875.479 GUSTAVO DE PAULA CAMARGO;GUSTAVO DE PAULA CAMARGO;OURO FINO;45;ATIVO;QUA;703
12421;ALEXSANDRO MENDES PEREIRA;ALEX FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
12422;SALGADERIA POPULAR LTDA;SALGADERIA POPULAR 3;CAMANDUCAIA;42;ATIVO;QUA;302
12423;40.683.348 ANA PAULA DOS SANTOS;ANA PAULA DOS SANTOS;OURO FINO;45;ATIVO;QUI;704
12425;CIRANDA CASA DOS PAES LTDA;CIRANDA CASA DOS PAES;BUENO BRANDAO;46;ATIVO;SEG;250
12426;BOM DOG LANCHONETE LTDA;BOM DOG;CAMBUI;33;ATIVO;SEG;101
12427;55.638.033 VINICIUS FRANCISCO DE TOLEDO OLIVEIRA;VINICIUS FRANCISCO DE TOLEDO;EXTREMA;40;ATIVO;SEG;409
12428;59.142.608 RENATA FORNI RIGHETI;RENATA FORNI RIGHETI;JACUTINGA;48;ATIVO;SEG;551
12429;CAFETERIA ANDRADE LTDA;CAFETERIA ANDRADE;BOM REPOUSO;13;ATIVO;SEG;150
12430;EMANUEL PAULO CAMPOS LONGATI 08092660670;LUCK'S LANCHONETE;EXTREMA;42;ATIVO;SEG;407
12431;59.297.524 ALAIR MOREIRA DA COSTA;ALAIR MOREIRA DA COSTA;JACUTINGA;48;ATIVO;SEG;551
12432;CLAUDETE MARIA DE JESUS GODOI;CLAUDETE MARIA DE JESUS GODOI;MONTE SIAO;48;ATIVO;TER;601
12433;58.295.600 MARIA CLEIA MENDES DE SOUZA MELO;MARIA CLEIA MENDES DE SOUZA;ITAPEVA;42;ATIVO;TER;501
12435;59.188.202 LYNESSA DA SILVA ALMEIDA;;CAMANDUCAIA;42;ATIVO;QUI;301
12438;REGINALDO TEODORO GONCALVES;LILI ACAI;JACUTINGA;48;ATIVO;QUA;553
12440;LOJAO KI BARATO 1 LTDA;LOJAO KI BARATO 1;SENADOR AMARAL;13;ATIVO;QUI;502
12441;52.826.086 LUCAS PERES MONTILHA;LUCAS PERES MONTILHA;EXTREMA;40;ATIVO;SEG;409
12442;VAREJAO VIA VERDE LTDA;VAREJAO VIA VERDE;INCONFIDENTES;46;ATIVO;TER;451
12443;51.058.109 KARINE MAIA DE JESUS BONAMICHI;KARINE MAIA DE JESUS;INCONFIDENTES;46;ATIVO;TER;452
12444;SUPERMERCADO RNC LTDA;BOM PRECO;CAMBUI;35;ATIVO;QUI;152
12445;LUAN ALVES DE SOUZA;LUAN FUNCIONARIO;CAMBUI;10;ATIVO;CLIENTE LIGA;2
12446;CATENACI CARNES LTDA;;CAMANDUCAIA;42;ATIVO;QUA;302
12447;DISTRIBUIDORA ZE DONATI LTDA;ZE DONATI;JACUTINGA;46;ATIVO;QUA;554
12448;SAO JOSE SUPERMERCADOS LTDA;SAO JOSE CASA DE CARNE;MONTE SIAO;47;ATIVO;TER;603
12449;PRIVEST SISTEMA COC DE ENSINO LTDA;PRIVEST SISTEMA COC DE ENSINO;EXTREMA;40;ATIVO;QUA;402
12450;SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A;CD MOGI DAS CRUZES;MOJI DAS CRUZES;10;ATIVO;CLIENTE LIGA;999
12451;49.752.369 PAULO ROBERTO ARANTES DE FARIAS;PAULO ROBERTO ARANTES DE FARI;JACUTINGA;46;ATIVO;QUA;554
12452;MORAES MARTINS HORTIFRUTI LTDA;HORTIFRUTI NATURAL DO CAMPO;BORDA DA MATA;46;ATIVO;QUI;202
12453;34.005.202 FABIO FERNANDES FIRMO;FABIO FERNANDES FIRMO;TOCOS DO MOJI;35;ATIVO;QUA;801
12455;58.837.077 SOLANGE NOVAIS DE OLIVEIRA JANNINI;SOLANGE NOVAIS DE OLIVEIRA;CAMANDUCAIA;35;ATIVO;SEX;307
12456;59.786.524 SAMARA BATISTA DE SOUSA VASCONCELOS;SAMARA BATISTA DE SOUSA;MUNHOZ;13;ATIVO;TER;651
12457;IAGO JOSÉ FACCIO;IAGO;CAMBUI;10;ATIVO;SEX;2
12458;MARIA IVONE DE AZEVEDO;MARIA IVONE DE AZEVEDO;CAMBUI;33;ATIVO;TER;102
12461;AMAURI ANTONIO ARAUJO JUNIOR LTDA;LA FOCACCIA;BOM REPOUSO;13;ATIVO;SEG;150
12462;THIAGO FRANCISCO DA SILVA;THIAGO FRANCISCO DA SILVA;JACUTINGA;48;ATIVO;QUA;556
12466;PANELA VELHA RESTAURANTE LTDA;PANELA VELHA RESTAURANTE LTDA;EXTREMA;40;ATIVO;QUA;402
12467;LUCAS DA COSTA SILVA;LUCAS DA COSTA FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
12468;ALINE APARECIDA LEITE;ALINE APARECIDA LEITE;MONTE SIAO;48;ATIVO;QUI;604
12469;MINI MERCADO ESQUINAO LTDA;MINI MERCADO ESQUINAO;EXTREMA;40;ATIVO;SEG;409
12472;FARMINAS LTDA;FARMINAS LTDA;ITAPEVA;42;ATIVO;TER;501
12473;JOSE L C BERNARDO PADARIA;PANIFICADORA ITAPAES;ITAPEVA;42;ATIVO;TER;501
12474;ROBERTO DISTRIBUIDORA LTDA;ROBERTO DISTRIBUIDORA;TOLEDO;13;ATIVO;QUA;851
12475;ROSELENE ALEXANDRE DUARTE;ROSELENE ALEXANDRE DUARTE;INCONFIDENTES;46;ATIVO;TER;451
12476;PAULO HENRIQUE ALBERTI PEREIRA LANCHONETE;BARRIGA BAR E GASTRONOMIA;INCONFIDENTES;46;ATIVO;TER;451
12479;59.823.761 TANIA MARIA LOPES PEREIRA;59.823.761 TANIA MARIA LOPES;JACUTINGA;46;ATIVO;QUA;554
12480;60.087.891 REGIANE AMELIA CAMARGO;REGIANE AMELIA CAMARGO;CAMANDUCAIA;42;ATIVO;QUI;301
12482;60.214.369 JOAO VITOR PRUDENCIO BRANDAO;JOAO VITOR PRUDENCIO BRANDAO;BOM REPOUSO;13;ATIVO;SEG;150
12483;RODRIGUES E DUARTE LTDA;SALGADOS QUERO MAIS;MONTE SIAO;48;ATIVO;TER;601
12484;MARIA PAULA VIEIRA;MARIA PAULA FUNCIONARIA;CAMBUI;10;ATIVO;SEG;2
12485;REDE FARMA KED LTDA;REDE FARMA KED;TOLEDO;13;ATIVO;QUA;851
12488;60.298.724 WAGNER DUTRA;WAGNER DUTRA;BUENO BRANDAO;46;ATIVO;SEG;251
12489;59.024.647 KISE MATILDE ORSO FLEURY;59.024.647 KISE MATILDE ORSO;CAMANDUCAIA;35;ATIVO;SEG;306
12492;THIAGO APARECIDO COLOMBO;THIAGO APARECIDO FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
12493;44.626.462 SERGIO RICARDO DE SOUZA JUNIOR;44.626.462 SERGIO RICARDO DE;CAMANDUCAIA;42;ATIVO;QUA;302
12494;PAO NOSSO PANIFICADORA LTDA;PANIFICADORA PAO NOSSO;CORREGO DO BOM JESUS;35;ATIVO;QUI;351
12495;42.609.827 SILLAS HENRIQUE DE SOUZA BARBOSA;SILLAS HENRIQUE DE SOUZA;CAMANDUCAIA;42;ATIVO;QUI;301
12496;CASA DE CARNES FAMILIA BRANDAO LTDA;CASA D CARNES FAMILIA BRANDAO;CAMANDUCAIA;42;ATIVO;QUI;301
12497;LAIS RODRIGUES SIMOES BURGUER LTDA;JOAOZINHO BURGUER;CAMBUI;33;ATIVO;QUI;103
12498;53.393.113 OSWALDO VAZ DE LIMA JUNIOR;53.393.113 OSWALDO VAZ DE LIM;CAMANDUCAIA;42;ATIVO;QUI;301
12499;VIVA FOOD RESTAURANTE E ENTRETERIMENTO LTDA;1049 - VF PET LOVE;ITAPEVA;14;ATIVO;QUI;410
12501;CKBR BEBIDAS LTDA;;JACAREI;10;ATIVO;CLIENTE LIGA;1
12502;VIVA FOOD RESTAURANTE E ENTRETENIMENTO LTDA;4022 GO MARKET PRIVALIA;EXTREMA;14;ATIVO;QUI;410
12503;VIVA FOOD RESTAURANTE E ENTRETENIMENTO LTDA;VF CONTROL ID;EXTREMA;14;ATIVO;QUI;410
12504;VIVA FOOD RESTAURANTE E ENTRETENIMENTO LTDA;VIVA FOOD - DIMEP;EXTREMA;14;ATIVO;QUI;410
12505;VIVA FOOD RESTAURANTE E ENTRETENIMENTO LTDA;1056 - VF BARRY;EXTREMA;14;ATIVO;QUI;410
12506;VIVA FOOD RESTAURANTE E ENTRETENIMENTO LTDA;1058 - VF CYLOG EXTREMA;EXTREMA;14;ATIVO;QUI;410
12507;VIVA FOOD RESTAURANTE E ENTRETENIMENTO LTDA;1068 - VF FESTCOLOR;EXTREMA;14;ATIVO;QUI;410
12508;VIVA FOOD RESTAURANTE E ENTRETENIMENTO LTDA;1070 - VF MAGAZINE LUIZA;EXTREMA;14;ATIVO;QUI;410
12509;JOAO VICTOR OLIVEIRA SILVA COMERCIO DE BEBIDAS E ALIMENTOS;ADEGA TREVO;EXTREMA;40;ATIVO;SEX;309
12510;KURIUWA EMPREENDIMENTOS LTDA;KURIUWA EMPREENDIMENTOS;CAMANDUCAIA;14;ATIVO;SEG;305
12511;59.541.652 MIRIAM MOREIRA DE ALENCAR;MIRIAM MOREIRA DE ALENCAR;INCONFIDENTES;46;ATIVO;TER;451
12513;CAFE + BISTRO LTDA;NANA CAFE + BISTRO;CAMANDUCAIA;35;ATIVO;SEG;304
12514;LILIAN DE OLIVEIRA MUNIZ;INCONGAS;INCONFIDENTES;46;ATIVO;TER;451
12515;GRAO CAFETERIA CAMBUI LTDA;GRAO CAFETERIA CAMBUI;CAMBUI;33;ATIVO;QUI;103
12517;COLEGIO ETHOS LTDA;COLEGIO ETHOS;SENADOR AMARAL;13;ATIVO;QUI;751
12518;59.807.244 FERNANDA BOTELHO DA SILVA;FERNANDA BOTELHO DA SILVA;OURO FINO;45;ATIVO;QUI;704
12520;57.679.275 ELISA CORREA DE MORAIS;ELISA CORREA DE MORAIS;INCONFIDENTES;46;ATIVO;TER;451
12521;POUSADA AGUAS LIVRES LTDA;POUSADA AGUAS LIVRES;INCONFIDENTES;46;ATIVO;TER;451
12523;LATARINI & PERES LTDA;SERRA AZUL SUPERMERCADOS;JACUTINGA;47;ATIVO;SEX;555
12524;VILLA MINEIRA RESTAURANTE LTDA;VILLA MINEIRA;CAMANDUCAIA;35;ATIVO;SEX;307
12525;JULIANO CESAR ALMEIDA SILVA LTDA;MERCEARIA SAO JOAO;BOM REPOUSO;13;ATIVO;SEG;150
12526;PANIFICADORA E CONFEITARIA BOM SABOR BR LTDA;PANIFICADORA E CONF BOM SABOR;BOM REPOUSO;13;ATIVO;SEG;150
12527;ADEGA DE GANGA LTDA;DE GANGA ADEGA;CAMBUI;33;ATIVO;QUA;104
12529;JOEL APARECIDO DE ALVARENGA;JOEL ROCK BAR;EXTREMA;40;ATIVO;TER;401
12530;57.324.357 CRISTIAN BENHAME RIBEIRO;CRISTIAN BENHAME RIBEIRO;OURO FINO;45;ATIVO;TER;702
12531;VITOR HUGO TERRA DA SILVA;VITOR HUGO FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
12532;45.290.738 ANDREIA NUNES;ANDREIA NUNES;CAMANDUCAIA;42;ATIVO;QUA;302
12533;59.123.757 DOLORES TOLENTINO DANTAS;DOLORES TOLENTINO DANTAS;CAMANDUCAIA;42;ATIVO;QUA;302
12534;59.928.022 MARGARIDA APARECIDA COSTA;MARGARIDA APARECIDA COSTA;JACUTINGA;48;ATIVO;QUA;556
12535;BAR DA LIDIA COMERCIO DE BEBIDAS LTDA;BAR DA LIDIA;MONTE SIAO;48;ATIVO;QUI;604
12538;GMS SUPERMERCADO LTDA;GMS SUPERMERCADO;MONTE SIAO;47;ATIVO;TER;601
12539;37.266.700 EDUARDO SEVERIANO DA VEIGA;EDUARDO SEVERIANO DA VEIGA;BOM REPOUSO;13;ATIVO;SEG;150
12540;47.137.774 HENRIQUE DE LIMA;DELICIAS DU MONT;CAMANDUCAIA;35;ATIVO;SEG;304
12541;54.458.524 MATHEUS DANIEL ALVES;DISTRIBUIDORA DE AGUA ALVES;OURO FINO;45;ATIVO;SEG;701
12542;52.306.497 BRUNA DE SOUZA;GREEN FIT;JACUTINGA;48;ATIVO;SEG;551
12543;MASSAS E SALGADOS LTDA;SALGADOS E CIA;MONTE SIAO;48;ATIVO;TER;601
12545;60.781.270 MARIA GORETTI DE MORAES PINHO;MARIA GORETTI DE MORAES PINHO;CAMBUI;33;ATIVO;TER;102
12547;JESSICA PRISCILA DE OLIVEIRA;JESSICA PRISCILA DE OLIVEIRA;TOLEDO;13;ATIVO;QUA;851
12548;58.410.097 FELIX BENTO DA SILVA;FELIX BENTO DA SILVA;ESTIVA;33;ATIVO;TER;102
12549;VINICIUS FERNANDES DAHER DA ROSA;VINICIUS DAHER FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
12550;LEONARDO CASSIMIRO COSTA;LEONARDO CASSIMIRO FUNCIORAIO;CAMBUI;10;ATIVO;SEG;2
12552;RONALDO PEREIRA GINO;MINI MERCADO DO TULA II;OURO FINO;45;ATIVO;SEG;701
12553;ENZOMAX COMERCIO LTDA;J R DISTRIBUIDORA;MONTE SIAO;48;ATIVO;TER;601
12556;CASA DAS COXINHAS CAMBUI LTDA;CASA DAS COXINHAS CAMBUI;CAMBUI;33;ATIVO;TER;102
12557;EMPORIO LOGO ALI LTDA;EMPORIO LOGO ALI;EXTREMA;40;ATIVO;QUA;402
12558;POUSADA OLIVERI LTDA;POUSADA OLIVERI;CAMANDUCAIA;14;ATIVO;SEG;305
12559;PIZZARIA E RESTAURANTE NONA ADELIA LTDA;PIZZARIA E RESTAURANTE NONA A;CAMANDUCAIA;14;ATIVO;SEG;305
12560;JUSSARA LETICIA BORBA DO NASCIMENTO;;BOM REPOUSO;13;ATIVO;SEG;151
12561;RESTAURANTE CHEIRO VERDE LANCHONETE E PIZZARIA LTDA;RESTAURANTE CHEIRO VERDE LANC;BUENO BRANDAO;46;ATIVO;SEG;250
12563;PESQUEIRO RECANTO ANZOL DE OURO LTDA;PESQUEIRO ANZOL DE OURO;BORDA DA MATA;46;ATIVO;QUI;202
12564;GRESSONEY ALIMENTOS LTDA;GRESSONEY CHOCOLATES;CAMANDUCAIA;35;ATIVO;SEG;304
12565;TTUP MONTE VERDE LTDA;THE TUDO UM PORCO MV;CAMANDUCAIA;35;ATIVO;SEG;304
12566;61.201.371 ADRIANA COUTO CASTRO;61.201.371 ADRIANA COUTO CAST;CAMANDUCAIA;14;ATIVO;SEG;305
12567;47.461.604 JULIANA RODRIGUES FORTUNATO;47.461.604 JULIANA RODRIGUES;OURO FINO;45;ATIVO;SEG;701
12568;WELINGTON SIDINEI DOS SANTOS;WELINGTON SIDINEI DOS SANTOS;OURO FINO;45;ATIVO;TER;702
12569;57.803.714 JOSE GUILHERME DA SILVA;57.803.714 JOSE GUILHERME DA;INCONFIDENTES;46;ATIVO;TER;451
12572;60.756.660 MIGUEL LUIZ DE FIGUEIREDO;MIGUEL LUIZ DE FIGUEIREDO;ESTIVA;35;ATIVO;QUI;152
12573;LUCAS AUGUSTO FARIA SILVA;MINIMERCADO JUNCAL;EXTREMA;35;ATIVO;TER;854
12574;59.950.227 CRISTINA REGIO DE LIMA OLIVEIRA;CRISTINA REGIO DE LIMA;EXTREMA;40;ATIVO;QUI;400
12575;J A PASTELARIA E LANCHONETE VIANA LTDA;J A PASTELARIA E LANCH VIANA;BOM REPOUSO;13;ATIVO;SEG;150
12578;ELENICE LIMA DE FREITAS;MINI MERCADO SANTO ANTONIO;CAMBUI;33;ATIVO;SEG;101
12579;DROGA SALUTI LTDA;DROGA SALUTI LTDA;JACUTINGA;48;ATIVO;SEG;552
12580;JANILSON TIAGO SILVA DE FARIA;SABOR E ARTE;ITAPEVA;42;ATIVO;SEG;406
12581;61.424.506 DIOVANA SILVERIO IVANOV;61.424.506 DIOVANA SILVERIO I;JACUTINGA;48;ATIVO;SEG;551
12582;61.482.496 FABIOLA MAPELLI BUENO;ICE BUENO;BUENO BRANDAO;46;ATIVO;SEG;251
12583;DROGA CENTRO DE BOM REPOUSO LTDA;DROGA CENTRO DE BOM REPOUSO L;BOM REPOUSO;13;ATIVO;SEG;151
12585;LEANDRO ALVES EVANGELISTA;;CAMANDUCAIA;14;ATIVO;SEG;305
12586;MERCADO MARAGNO LTDA;MERCADO MARAGNO;OURO FINO;45;ATIVO;QUI;704
12587;61.467.048 JEFFERSON ANTONIO SANTOS NASCIMENTO;JEFFERSON ANTONIO SANTOS;CAMANDUCAIA;42;ATIVO;QUI;301
12588;ERIK GUSTAVO CORREIA MORAIS;ERIK FUNCIONARIO;CAMBUI;10;ATIVO;SEG;2
12589;59.132.496 MARIA EDUARDA CESAR;59.132.496 MARIA EDUARDA CESA;BUENO BRANDAO;46;ATIVO;SEG;250
12590;23.908.687 JOSE RODRIGUES;JOSE RODRIGUES;BOM REPOUSO;13;ATIVO;SEG;151
12592;FERNANDA DE REZENDE;ACADEMIA VIVA FORMA- CROSS FO;SENADOR AMARAL;13;ATIVO;QUI;751
12593;ALINE DE C T COUTINHO;BURGUER HOUSE;ITAPEVA;42;ATIVO;TER;501
12594;61.479.882 ANA LUCIA NOGUEIRA ROCHA;61.479.882 ANA LUCIA NOGUEIRA;EXTREMA;40;ATIVO;TER;401
12595;SERGIO RODRIGUES DA SILVA;SERGIO RODRIGUES DA SILVA;CAMBUI;33;ATIVO;QUI;103
12596;53.214.083 MYRELLEN LAYRA SILVA BORSE;MYRELLEN LAYRA SILVA BORSE;ITAPEVA;35;ATIVO;QUI;351
12597;53.289.686 LUCAS FRANCISCO GUILHERME ARRAIS;53.289.686 LUCAS FRANCISCO GU;CAMANDUCAIA;14;ATIVO;SEG;305
12598;ANA CAROLINA ALVES FERREIRA;;MONTE SIAO;48;ATIVO;TER;600
12599;VITTA CB PRODUTOS NATURAIS LTDA;VITTA PRODUTOS NATURAIS;CAMBUI;33;ATIVO;QUA;104
12600;FOUNTAIN AGUA MINERAL LTDA;MOGI DAS CRUZES;MOJI DAS CRUZES;10;ATIVO;SEG;2
12601;LARISSA CRISTINA FINAMOR;DROGRARIA BEM POPULAR BRASIL;CAMBUI;33;ATIVO;QUA;104
12602;49.044.694 RICARDO GABRIEL DA SILVA;KATRINAS BURGUER;EXTREMA;40;ATIVO;QUA;402
12603;ANA F. DA SILVA PEREIRA;LA CASA DO PASTEL;CAMBUI;33;ATIVO;QUI;103
12604;30.729.127 DOLORES DE OLIVEIRA SOUZA;30.729.127 DOLORES DE OLIVEIR;EXTREMA;40;ATIVO;QUI;400
12605;52.413.146 EDMAR RADANOVIS;52.413.146 EDMAR RADANOVIS;MONTE SIAO;48;ATIVO;QUI;604
12607;MERCADO FERNANDES LTDA;FUSION MERCADO EXPRESS;EXTREMA;40;ATIVO;SEG;411
12608;COELHO COMERCIO DE CARNES E BEBIDAS LTDA;MORAES COMER DE CARNES;EXTREMA;40;ATIVO;TER;401
12610;61.338.660 ROSELI PAIVA;61.338.660 ROSELI PAIVA;OURO FINO;45;ATIVO;TER;702
12611;MANDALA GASTRO BAR LTDA;MANDALA GASTRO BAR;ITAPEVA;42;ATIVO;TER;501
12612;61.876.252 LENY FRANCISCA DAS NEVES;LENY FRANCISCA DAS NEVES;EXTREMA;40;ATIVO;QUA;402
12613;ESSENCIAL COMERCIO E SERVICOS EM NUTRICAO LTDA;ESSENCIAL COMERCIO E SERVICOS;OURO FINO;45;ATIVO;SEG;701
12614;MARYANE MARTINS DAHY LTDA;PALAZZO DEL MONTE VERDE;CAMANDUCAIA;14;ATIVO;SEG;304
12615;JULIANA CRISTINA BADINI PEREIRA ROSA;BADINIS BAKERY;EXTREMA;40;ATIVO;TER;401
12616;PIZZARIA E HAMBURGUERIA CALABRIA LTDA;PIZZARIA CALABRIA;ITAPEVA;42;ATIVO;TER;501
12617;D'OURO CAFE LIMITADA;D'OURO CAFE LIMITADA;OURO FINO;45;ATIVO;QUA;703
12618;LUANA CASSIA DE FREITAS;58.985.757 LUANA CASSIA DE FR;OURO FINO;45;ATIVO;QUI;704
12619;DIEGO DO NASCIMENTO LTDA;D&M CHOCOLATES;BOM REPOUSO;13;ATIVO;SEG;150
12620;VINICIUS EDUARDO MARTINS MOREIRA;VINICIUS EDUARDO FUNCIONARIO;BORDA DA MATA;10;ATIVO;SEG;2
12622;53.858.499 ANTONIO VICENTE MARTINS;ANTONIO VICENTE MARTINS;BORDA DA MATA;47;ATIVO;QUA;201
12623;MIGAS CONFEITARIA LTDA;MIGAS CONFEITARIA LTDA;EXTREMA;40;ATIVO;QUI;400
12624;60.478.577 TAYNA CORDEIRO LOPES DE SOUZA;60.478.577 TAYNA CORDEIRO LOP;EXTREMA;40;ATIVO;SEX;309
12625;61.572.222 LUZIA CASSIA MAGALHAES BUENO;61.572.222 LUZIA CASSIA MAGAL;BOM REPOUSO;13;ATIVO;SEG;150
12626;50.329.566 SANDRO RAFAEL DE ARAUJO DANTAS;SANDRO RAFAEL DE ARAUJO;EXTREMA;40;ATIVO;SEG;409
12627;61.992.237 FERNANDA PEREIRA TAVARES MACHADO SOUSA;FERNANDA PEREIRA TAVARES;BORDA DA MATA;47;ATIVO;QUA;201
12628;61.429.450 LEANDRO NICOLAU;LEANDRO NICOLAU;MONTE SIAO;48;ATIVO;QUI;602
12630;BAR & LANCHONETE DO PAULINHO LTDA;SKINA BAR E LANCHONETE;BOM REPOUSO;13;ATIVO;SEG;150
12632;62.168.296 JEFFREY LUPINACCI PEREIRA EVANGELISTA;JEFFREY LUPINACCI PEREIRA;JACUTINGA;48;ATIVO;SEG;551
12633;ADEGA IMPERIAL JM LTDA;ADEGA IMPERIAL;CAMBUI;33;ATIVO;QUI;103
